"Margin","Quantity sold","Sales revenue","State","City","Year","Quarter","Lines","Category","SKU number","Month","Month Name"
"-17","7","693","California","Los Angeles","2015","Q1","Trousers","Party pants","156171","3","March"
"48.8","1","129","California","Los Angeles","2015","Q1","Trousers","Party pants","162840","1","January"
"82","1","169","California","Los Angeles","2015","Q1","Trousers","Party pants","162840","3","March"
"9.1","1","79","California","Los Angeles","2015","Q2","Accessories","Belts,bags,wallets","138627","5","May"
"49.9","2","228","California","Los Angeles","2015","Q2","Accessories","Belts,bags,wallets","146552","4","April"
"-9.6","2","158","California","Los Angeles","2015","Q2","Accessories","Belts,bags,wallets","146552","5","May"
"-36.5","4","456","California","Los Angeles","2015","Q2","Accessories","Belts,bags,wallets","160243","4","April"
"-90.3","4","391","California","Los Angeles","2015","Q2","Accessories","Belts,bags,wallets","160243","5","May"
"-76.3","2","158","California","Los Angeles","2015","Q2","Accessories","Belts,bags,wallets","160243","6","June"
"301.2","3","687","California","Los Angeles","2015","Q2","Accessories","Belts,bags,wallets","162541","4","April"
"35","2","258","California","Los Angeles","2015","Q2","Accessories","Belts,bags,wallets","162541","5","May"
"-95.8","4","316","California","Los Angeles","2015","Q2","Accessories","Belts,bags,wallets","162541","6","June"
"240.7","3","547","California","Los Angeles","2015","Q2","Accessories","Belts,bags,wallets","163584","4","April"
"11.1","1","99","California","Los Angeles","2015","Q2","Accessories","Belts,bags,wallets","163584","5","May"
"-16.3","3","237","California","Los Angeles","2015","Q2","Accessories","Belts,bags,wallets","163584","6","June"
"183.1","2","398","California","Los Angeles","2015","Q2","Accessories","Belts,bags,wallets","169253","5","May"
"-91.5","-1","-199","California","Los Angeles","2015","Q2","Accessories","Belts,bags,wallets","169253","6","June"
"-44.8","1","79","California","Los Angeles","2015","Q2","Accessories","Hair accessories","148032","6","June"
"152.6","3","447","California","Los Angeles","2015","Q2","Accessories","Hair accessories","169272","4","April"
"37.8","19","1711","California","Los Angeles","2015","Q2","Accessories","Hair accessories","169272","5","May"
"-20.6","3","237","California","Los Angeles","2015","Q2","Accessories","Hair accessories","169272","6","June"
"9.5","1","79","California","Los Angeles","2015","Q2","Accessories","Hats,gloves,scarves","115121","6","June"
"-2.5","1","79","California","Los Angeles","2015","Q2","Accessories","Hats,gloves,scarves","144290","6","June"
"53","1","129","California","Los Angeles","2015","Q2","Accessories","Hats,gloves,scarves","144945","4","April"
"74.2","5","415","California","Los Angeles","2015","Q2","Accessories","Hats,gloves,scarves","144945","5","May"
"22.9","1","79","California","Los Angeles","2015","Q2","Accessories","Hats,gloves,scarves","148353","6","June"
"17.6","1","99","California","Los Angeles","2015","Q2","Accessories","Hats,gloves,scarves","155716","4","April"
"-8.6","2","198","California","Los Angeles","2015","Q2","Accessories","Hats,gloves,scarves","159454","4","April"
"-8.6","2","198","California","Los Angeles","2015","Q2","Accessories","Hats,gloves,scarves","159454","5","May"
"-20.9","1","79","California","Los Angeles","2015","Q2","Accessories","Hats,gloves,scarves","159454","6","June"
"11.1","1","129","California","Los Angeles","2015","Q2","Accessories","Hats,gloves,scarves","159769","5","May"
"698.7","11","1489","California","Los Angeles","2015","Q2","Accessories","Hats,gloves,scarves","159908","4","April"
"267.4","7","733","California","Los Angeles","2015","Q2","Accessories","Hats,gloves,scarves","159908","5","May"
"53.3","3","237","California","Los Angeles","2015","Q2","Accessories","Hats,gloves,scarves","159908","6","June"
"1270.2","19","2791","California","Los Angeles","2015","Q2","Accessories","Hats,gloves,scarves","160209","4","April"
"687.5","18","2022","California","Los Angeles","2015","Q2","Accessories","Hats,gloves,scarves","160209","5","May"
"21.2","2","158","California","Los Angeles","2015","Q2","Accessories","Hats,gloves,scarves","160209","6","June"
"102.9","1","199","California","Los Angeles","2015","Q2","Accessories","Hats,gloves,scarves","162542","4","April"
"314.1","7","903","California","Los Angeles","2015","Q2","Accessories","Hats,gloves,scarves","162542","5","May"
"3.4","1","79","California","Los Angeles","2015","Q2","Accessories","Hats,gloves,scarves","162542","6","June"
"333.9","3","687","California","Los Angeles","2015","Q2","Accessories","Hats,gloves,scarves","169254","5","May"
"222.6","2","458","California","Los Angeles","2015","Q2","Accessories","Hats,gloves,scarves","169254","6","June"
"42.3","1","129","California","Los Angeles","2015","Q2","Accessories","Jewelry","145403","4","April"
"190.3","8","852","California","Los Angeles","2015","Q2","Accessories","Jewelry","145403","5","May"
"1","1","79","California","Los Angeles","2015","Q2","Accessories","Jewelry","145403","6","June"
"231.4","4","696","California","Los Angeles","2015","Q2","Accessories","Jewelry","145404","4","April"
"78.6","1","199","California","Los Angeles","2015","Q2","Accessories","Jewelry","145404","6","June"
"-73.5","1","79","California","Los Angeles","2015","Q2","Accessories","Jewelry","148002","5","May"
"-73.5","1","79","California","Los Angeles","2015","Q2","Accessories","Jewelry","148002","6","June"
"5.1","1","79","California","Los Angeles","2015","Q2","Accessories","Jewelry","149110","5","May"
"2.8","1","79","California","Los Angeles","2015","Q2","Accessories","Jewelry","149110","6","June"
"11.8","1","79","California","Los Angeles","2015","Q2","Accessories","Jewelry","151810","5","May"
"11.8","1","79","California","Los Angeles","2015","Q2","Accessories","Jewelry","151810","6","June"
"40.3","1","169","California","Los Angeles","2015","Q2","Accessories","Jewelry","155570","5","May"
"-68.6","2","158","California","Los Angeles","2015","Q2","Accessories","Jewelry","155570","6","June"
"1295.4","24","3797","California","Los Angeles","2015","Q2","Accessories","Jewelry","155939","4","April"
"255","10","1240","California","Los Angeles","2015","Q2","Accessories","Jewelry","155939","5","May"
"9.9","1","99","California","Los Angeles","2015","Q2","Accessories","Jewelry","155939","6","June"
"-35.8","9","851","California","Los Angeles","2015","Q2","Accessories","Jewelry","156173","4","April"
"-51.4","3","237","California","Los Angeles","2015","Q2","Accessories","Jewelry","156173","5","May"
"-84.2","5","395","California","Los Angeles","2015","Q2","Accessories","Jewelry","156173","6","June"
"1024.4","16","2434","California","Los Angeles","2015","Q2","Accessories","Jewelry","159438","4","April"
"160.7","8","793","California","Los Angeles","2015","Q2","Accessories","Jewelry","159438","5","May"
"13.6","4","316","California","Los Angeles","2015","Q2","Accessories","Jewelry","159438","6","June"
"743.1","24","2886","California","Los Angeles","2015","Q2","Accessories","Jewelry","159705","4","April"
"278.5","23","2217","California","Los Angeles","2015","Q2","Accessories","Jewelry","159705","5","May"
"-12.6","3","237","California","Los Angeles","2015","Q2","Accessories","Jewelry","159705","6","June"
"1002.8","14","1986","California","Los Angeles","2015","Q2","Accessories","Jewelry","159907","4","April"
"258","7","711","California","Los Angeles","2015","Q2","Accessories","Jewelry","159907","5","May"
"18.2","1","79","California","Los Angeles","2015","Q2","Accessories","Jewelry","159907","6","June"
"-13","2","198","California","Los Angeles","2015","Q2","Accessories","Jewelry","160370","4","April"
"-6.5","1","99","California","Los Angeles","2015","Q2","Accessories","Jewelry","160370","5","May"
"-161.3","7","553","California","Los Angeles","2015","Q2","Accessories","Jewelry","160370","6","June"
"40.7","7","723","California","Los Angeles","2015","Q2","Accessories","Jewelry","160371","4","April"
"2.3","1","99","California","Los Angeles","2015","Q2","Accessories","Jewelry","160371","5","May"
"-150.8","5","495","California","Los Angeles","2015","Q2","Accessories","Jewelry","160812","4","April"
"-30.1","1","99","California","Los Angeles","2015","Q2","Accessories","Jewelry","160812","5","May"
"-93.4","2","158","California","Los Angeles","2015","Q2","Accessories","Jewelry","160812","6","June"
"-31.6","1","79","California","Los Angeles","2015","Q2","Accessories","Jewelry","162520","6","June"
"256.1","5","745","California","Los Angeles","2015","Q2","Accessories","Jewelry","168852","4","April"
"-59.9","18","1492","California","Los Angeles","2015","Q2","Accessories","Jewelry","168852","5","May"
"-3.6","1","49","California","Los Angeles","2015","Q2","Accessories","Lounge wear","150850","6","June"
"41.3","2","198","California","Los Angeles","2015","Q2","Accessories","Lounge wear","155576","4","April"
"32.7","8","632","California","Los Angeles","2015","Q2","Accessories","Lounge wear","155576","5","May"
"173.1","3","408","California","Los Angeles","2015","Q2","Accessories","Lounge wear","160556","4","April"
"105.9","3","327","California","Los Angeles","2015","Q2","Accessories","Lounge wear","160556","5","May"
"41.6","4","316","California","Los Angeles","2015","Q2","Accessories","Lounge wear","160556","6","June"
"292.3","4","636","California","Los Angeles","2015","Q2","Accessories","Lounge wear","161363","4","April"
"242.9","5","645","California","Los Angeles","2015","Q2","Accessories","Lounge wear","161363","5","May"
"26.3","3","237","California","Los Angeles","2015","Q2","Accessories","Lounge wear","161363","6","June"
"-42.9","1","79","California","Los Angeles","2015","Q2","Dresses","Casual dresses","143903","6","June"
"58.8","1","149","California","Los Angeles","2015","Q2","Dresses","Casual dresses","162655","4","April"
"103.2","6","594","California","Los Angeles","2015","Q2","Dresses","Casual dresses","162655","5","May"
"5.9","8","632","California","Los Angeles","2015","Q2","Dresses","Casual dresses","162655","6","June"
"198","4","561","California","Los Angeles","2015","Q2","Dresses","Casual dresses","163506","4","April"
"40.2","1","129","California","Los Angeles","2015","Q2","Dresses","Casual dresses","163506","5","May"
"-1.3","1","79","California","Los Angeles","2015","Q2","Dresses","Casual dresses","163506","6","June"
"129.2","2","298","California","Los Angeles","2015","Q2","Dresses","Evening wear","166699","5","May"
"792.9","14","1962","California","Los Angeles","2015","Q2","Dresses","Evening wear","166699","6","June"
"69.3","1","169","California","Los Angeles","2015","Q2","Dresses","Sweater dresses","167017","5","May"
"533.1","8","1312","California","Los Angeles","2015","Q2","Dresses","Sweater dresses","167017","6","June"
"63.8","1","149","California","Los Angeles","2015","Q2","Jackets","Outdoor","162674","4","April"
"100.9","5","495","California","Los Angeles","2015","Q2","Jackets","Outdoor","162674","5","May"
"35.9","10","790","California","Los Angeles","2015","Q2","Jackets","Outdoor","162674","6","June"
"101.8","2","298","California","Los Angeles","2015","Q2","Jackets","Outdoor","163907","4","April"
"-7.1","1","79","California","Los Angeles","2015","Q2","Jackets","Outdoor","163907","6","June"
"191.3","2","449","California","Los Angeles","2015","Q2","Jackets","Outdoor","167681","6","June"
"5130.5","97","12796","California","Los Angeles","2015","Q2","Outerwear","Day wear","158152","4","April"
"2327.9","79","8351","California","Los Angeles","2015","Q2","Outerwear","Day wear","158152","5","May"
"300.1","34","2676","California","Los Angeles","2015","Q2","Outerwear","Day wear","158152","6","June"
"89.6","2","398","California","Los Angeles","2015","Q2","Outerwear","Day wear","163019","4","April"
"46.8","3","497","California","Los Angeles","2015","Q2","Outerwear","Day wear","163019","5","May"
"-230.2","4","316","California","Los Angeles","2015","Q2","Outerwear","Day wear","163019","6","June"
"31","2","158","California","Los Angeles","2015","Q2","Outerwear","Hats,gloves,scarves","157599","4","April"
"44.5","3","237","California","Los Angeles","2015","Q2","Outerwear","Hats,gloves,scarves","157599","5","May"
"14.8","1","79","California","Los Angeles","2015","Q2","Outerwear","Hats,gloves,scarves","157599","6","June"
"126.6","1","269","California","Los Angeles","2015","Q2","Overcoats","Dry wear","168994","6","June"
"112","1","249","California","Los Angeles","2015","Q2","Shirt Waist","2 Pocket shirts","166583","6","June"
"186.8","2","484","California","Los Angeles","2015","Q2","Shirt Waist","Long sleeve","166553","6","June"
"238.6","5","645","California","Los Angeles","2015","Q2","Shirt Waist","Long sleeve","167042","5","May"
"338.3","7","903","California","Los Angeles","2015","Q2","Shirt Waist","Long sleeve","167042","6","June"
